"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-07-04T00:00:00.0000000,2019-07-04T01:40:36.7266166Z,1,2019-07-04T01:40:36.6430000Z,"WeatherStation","00434C67","80DE80A1D5FDB3FF",31.100000381469727,1014.062255859375,75.699996948242188,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:40:41.8740632Z,1,2019-07-04T01:40:41.8530000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.02490234375,75.800003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:40:47.0206212Z,1,2019-07-04T01:40:46.9670000Z,"WeatherStation","00434C67","646A83FFE96F25B3",31,1014.09130859375,75.800003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:40:52.3853459Z,1,2019-07-04T01:40:52.2980000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.05419921875,75.800003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:40:57.7450242Z,1,2019-07-04T01:40:57.6350000Z,"WeatherStation","00434C67","80DE80A1D5FDB3FF",31.100000381469727,1014.014404296875,75.699996948242188,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:02.7816338Z,1,2019-07-04T01:41:02.7450000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.015625,75.699996948242188,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:11.2171850Z,1,2019-07-04T01:41:11.1610000Z,"WeatherStation","00434C67","80DE80A1D5FDB3FF",31.100000381469727,1014.050048828125,75.699996948242188,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:16.5975028Z,1,2019-07-04T01:41:16.4980000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.089111328125,75.5999984741211,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:21.7247310Z,1,2019-07-04T01:41:21.6070000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.05517578125,75.800003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:26.9757716Z,1,2019-07-04T01:41:26.9510000Z,"WeatherStation","00434C67","80DE80A1D5FDB3FF",31.100000381469727,1014.052001953125,75.800003051757813,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:32.2161929Z,1,2019-07-04T01:41:32.1120000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.0537109375,75.800003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:37.5660484Z,1,2019-07-04T01:41:37.4430000Z,"WeatherStation","00434C67","80DE80A1D5FDB3FF",31.100000381469727,1014.08447265625,75.800003051757813,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:42.6022221Z,1,2019-07-04T01:41:42.5700000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.0517578125,75.9000015258789,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:47.9598771Z,1,2019-07-04T01:41:47.9000000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.032470703125,75.699996948242188,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:53.1075377Z,1,2019-07-04T01:41:53.0570000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.05419921875,75.699996948242188,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:41:58.4697578Z,1,2019-07-04T01:41:58.3870000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.054931640625,75.699996948242188,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:42:03.6163172Z,1,2019-07-04T01:42:03.5130000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.06396484375,75.699996948242188,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:42:08.9799859Z,1,2019-07-04T01:42:08.8570000Z,"WeatherStation","00434C67","646A83FFE96F25B3",31,1014.0439453125,75.800003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:42:21.1367806Z,1,2019-07-04T01:42:21.1070000Z,"WeatherStation","00434C67","646A83FFE96F25B3",31,1014.022216796875,75.800003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:42:26.5017276Z,1,2019-07-04T01:42:26.4190000Z,"WeatherStation","00434C67","80DE80A1D5FDB3FF",31.100000381469727,1014.0625,75.800003051757813,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:42:31.6615804Z,1,2019-07-04T01:42:31.5610000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.06201171875,75.9000015258789,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:42:36.9185189Z,1,2019-07-04T01:42:36.8890000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.037353515625,75.800003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:42:42.2637633Z,1,2019-07-04T01:42:42.2130000Z,"WeatherStation","00434C67","646A83FFE96F25B3",31,1014.06787109375,75.800003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:42:47.4081669Z,1,2019-07-04T01:42:47.3560000Z,"WeatherStation","00434C67","737CB3E2FAB48ADB",31,1014.041748046875,75.699996948242188,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:42:52.7620099Z,1,2019-07-04T01:42:52.7340000Z,"WeatherStation","00434C67","646A83FFE96F25B3",31,1014.04638671875,75.699996948242188,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:42:57.9125815Z,1,2019-07-04T01:42:57.8680000Z,"WeatherStation","00434C67","80DE80A1D5FDB3FF",31.100000381469727,1014.06689453125,75.9000015258789,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:03.2953623Z,1,2019-07-04T01:43:03.2120000Z,"WeatherStation","00434C67","80DE80A1D5FDB3FF",31.100000381469727,1014.066650390625,75.699996948242188,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:08.4452372Z,1,2019-07-04T01:43:08.3380000Z,"WeatherStation","00434C67","80DE80A1D5FDB3FF",31.100000381469727,1014.05419921875,75.5999984741211,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:13.7185777Z,1,2019-07-04T01:43:13.6520000Z,"WeatherStation","00434C67","0FB6F565C941A481",31.100000381469727,1014.055419921875,75.5999984741211,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:19.0835205Z,1,2019-07-04T01:43:18.9880000Z,"WeatherStation","00434C67","80DE80A1D5FDB3FF",31.100000381469727,1014.02099609375,75.800003051757813,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:25.8832970Z,1,2019-07-04T01:43:25.7630000Z,"WeatherStation","00434C67","A585E7011CE54C50",31.200000762939453,1014.0693359375,75.699996948242188,5.1999998092651367,271,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:30.9152131Z,1,2019-07-04T01:43:30.8760000Z,"WeatherStation","00434C67","19C6F796CCD82164",31.200000762939453,1014.04052734375,75.5999984741211,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:36.2804280Z,1,2019-07-04T01:43:36.2070000Z,"WeatherStation","00434C67","A5520AFC1856837B",31.299999237060547,1013.994873046875,75.4000015258789,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:41.5325330Z,1,2019-07-04T01:43:41.4760000Z,"WeatherStation","00434C67","81BDC8D5F01EED8A",31.399999618530273,1014.01806640625,75.5,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:46.6775494Z,1,2019-07-04T01:43:46.6040000Z,"WeatherStation","00434C67","6144BB117B56BF83",31.399999618530273,1014.008544921875,75.199996948242188,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:52.0383963Z,1,2019-07-04T01:43:51.9340000Z,"WeatherStation","00434C67","E4FCCC6E56358D0E",31.299999237060547,1014.062255859375,75.300003051757813,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:43:57.1853074Z,1,2019-07-04T01:43:57.0620000Z,"WeatherStation","00434C67","81BDC8D5F01EED8A",31.399999618530273,1014.0263671875,75.199996948242188,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:44:02.4250986Z,1,2019-07-04T01:44:02.3950000Z,"WeatherStation","00434C67","67C7C4603840BF11",31.5,1014.0859375,75.199996948242188,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:44:07.5698454Z,1,2019-07-04T01:44:07.5410000Z,"WeatherStation","00434C67","6144BB117B56BF83",31.399999618530273,1014.06640625,75.0999984741211,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:44:12.9323071Z,1,2019-07-04T01:44:12.8590000Z,"WeatherStation","00434C67","900E5BE3B7F9DC7D",31.5,1014.002197265625,75,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:44:18.2949456Z,1,2019-07-04T01:44:18.1850000Z,"WeatherStation","00434C67","6B671FF69721DC71",31.600000381469727,1014.04638671875,75.0999984741211,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:44:23.4561274Z,1,2019-07-04T01:44:23.3290000Z,"WeatherStation","00434C67","900E5BE3B7F9DC7D",31.5,1014.0234375,75,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:44:35.6115291Z,1,2019-07-04T01:44:35.5730000Z,"WeatherStation","00434C67","900E5BE3B7F9DC7D",31.5,1014.049560546875,74.9000015258789,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:44:40.9729455Z,1,2019-07-04T01:44:40.8550000Z,"WeatherStation","00434C67","6B671FF69721DC71",31.600000381469727,1014.012451171875,74.699996948242188,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:44:46.2444077Z,1,2019-07-04T01:44:46.1870000Z,"WeatherStation","00434C67","723BEDB761836A2C",31.700000762939453,1014.02685546875,74.5999984741211,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:44:51.3870394Z,1,2019-07-04T01:44:51.2890000Z,"WeatherStation","00434C67","B7BE0C2666AEBC58",31.700000762939453,1014.01611328125,74.5,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:44:56.7531932Z,1,2019-07-04T01:44:56.6250000Z,"WeatherStation","00434C67","723BEDB761836A2C",31.700000762939453,1014.005126953125,74.4000015258789,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:02.0230360Z,1,2019-07-04T01:45:01.9540000Z,"WeatherStation","00434C67","723BEDB761836A2C",31.700000762939453,1014.0498046875,74.4000015258789,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:07.1628076Z,1,2019-07-04T01:45:07.0630000Z,"WeatherStation","00434C67","723BEDB761836A2C",31.700000762939453,1014.041259765625,74.199996948242188,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:12.5077354Z,1,2019-07-04T01:45:12.3910000Z,"WeatherStation","00434C67","723BEDB761836A2C",31.700000762939453,1014.025146484375,74.300003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:17.6389539Z,1,2019-07-04T01:45:17.5520000Z,"WeatherStation","00434C67","B7BE0C2666AEBC58",31.700000762939453,1013.9931640625,74.0999984741211,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:22.9896156Z,1,2019-07-04T01:45:22.8860000Z,"WeatherStation","00434C67","723BEDB761836A2C",31.700000762939453,1014.019775390625,74.0999984741211,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:28.1363859Z,1,2019-07-04T01:45:28.0110000Z,"WeatherStation","00434C67","590C25FC16F96EE4",31.799999237060547,1014.032470703125,74.0999984741211,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:33.3570086Z,1,2019-07-04T01:45:33.3340000Z,"WeatherStation","00434C67","590C25FC16F96EE4",31.799999237060547,1013.983154296875,73.9000015258789,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:41.8600034Z,1,2019-07-04T01:45:41.7600000Z,"WeatherStation","00434C67","590C25FC16F96EE4",31.799999237060547,1014.07421875,74,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:47.0053850Z,1,2019-07-04T01:45:46.8850000Z,"WeatherStation","00434C67","8FDA642409FF7283",31.899999618530273,1013.947509765625,73.9000015258789,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:52.1169408Z,1,2019-07-04T01:45:52.0260000Z,"WeatherStation","00434C67","CF0E47E95E1707D4",31.899999618530273,1014.02001953125,73.699996948242188,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:45:57.4813960Z,1,2019-07-04T01:45:57.3720000Z,"WeatherStation","00434C67","8FDA642409FF7283",31.899999618530273,1014.05126953125,73.5999984741211,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:46:02.6074645Z,1,2019-07-04T01:46:02.5130000Z,"WeatherStation","00434C67","CF0E47E95E1707D4",31.899999618530273,1013.991943359375,73.300003051757813,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:46:07.8631806Z,1,2019-07-04T01:46:07.8450000Z,"WeatherStation","00434C67","E453693855D7D781",32,1013.99365234375,73.199996948242188,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:46:13.2076984Z,1,2019-07-04T01:46:13.1750000Z,"WeatherStation","00434C67","54A54824A0CD86F5",32,1013.97216796875,73.0999984741211,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:46:18.3530307Z,1,2019-07-04T01:46:18.3030000Z,"WeatherStation","00434C67","E453693855D7D781",32,1013.96923828125,73.300003051757813,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:46:23.4784315Z,1,2019-07-04T01:46:23.4280000Z,"WeatherStation","00434C67","54A54824A0CD86F5",32,1014.052490234375,73.0999984741211,5.1999998092651367,270,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:46:28.8293580Z,1,2019-07-04T01:46:28.7560000Z,"WeatherStation","00434C67","E453693855D7D781",32,1013.998291015625,73.0999984741211,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:46:34.1779254Z,1,2019-07-04T01:46:34.1030000Z,"WeatherStation","00434C67","E453693855D7D781",32,1013.994140625,72.9000015258789,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:46:39.3295133Z,1,2019-07-04T01:46:39.2290000Z,"WeatherStation","00434C67","E453693855D7D781",32,1013.990478515625,72.9000015258789,5.1999998092651367,269,"CWF-MX-001"
2019-07-04T00:00:00.0000000,2019-07-04T01:46:51.8195559Z,1,2019-07-04T01:46:51.7490000Z,"WeatherStation","00434C67","BF2F254F5F3C6216",32.099998474121094,1013.957275390625,72.800003051757813,5.1999998092651367,270,"CWF-MX-001"
